Station name,FOSSEBRIDGE,,,,
Station number,0630TH,,,,
External number,---,,,,
River,River Coln,,,,
Operator,---,,,,
NGR,SP0801511237,,,,
Easting,408015,,,,
Northing,211237,,,,
Parameter-name,FQ [Flow],,,,
Parameter Type,Flow,,,,
Time series name,THM/0630TH/FQ/WDay.Mean,,,,
Time series unit,m?/s,,,,
Time level,Daily,,,,
Time series type,Other,,,,
Equidistant time series,yes,,,,
Time series value distance,1 day,,,,
Time series quality,Production,,,,
Time series measuring method,---,,,,
Period of record in file: 01/01/1980 09:00:00 to 08/01/2021 09:00:00,,,,,
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace,,,,
Time stamp,Value[m?/s],State of value,Interpolation,valid[%],invalid[%]
23/03/2004,0.587,G;C,103,100,0
24/03/2004,0.559,G;C,103,100,0
25/03/2004,0.578,G;C,103,100,0
26/03/2004,0.572,G;C,103,100,0
27/03/2004,0.621,G;C,103,100,0
28/03/2004,0.583,G;C,103,100,0
29/03/2004,0.555,G;C,103,100,0
30/03/2004,0.68,G;C,103,100,0
31/03/2004,0.817,G;C,103,100,0
01/04/2004,0.834,G;C,103,100,0
02/04/2004,0.714,G;C,103,100,0
03/04/2004,0.655,G;C,103,100,0
04/04/2004,0.585,G;C,103,100,0
05/04/2004,0.596,G;C,103,100,0
06/04/2004,0.553,G;C,103,100,0
07/04/2004,0.431,G;C,103,100,0
08/04/2004,0.404,G;C,103,100,0
09/04/2004,0.412,G;C,103,100,0
10/04/2004,0.38,G;C,103,100,0
11/04/2004,0.346,G;C,103,100,0
12/04/2004,0.334,G;C,103,100,0
13/04/2004,0.357,G;C,103,100,0
14/04/2004,0.446,G;C,103,100,0
15/04/2004,0.539,G;C,103,100,0
16/04/2004,0.655,G;C,103,100,0
17/04/2004,1.1,G;C,103,100,0
18/04/2004,1,G;C,103,100,0
19/04/2004,0.577,G;C,103,100,0
20/04/2004,0.423,G;C,103,100,0
21/04/2004,0.412,G;C,103,100,0
22/04/2004,0.347,G;C,103,100,0
23/04/2004,0.303,G;C,103,100,0
24/04/2004,0.292,G;C,103,100,0
25/04/2004,0.297,G;C,103,100,0
26/04/2004,0.302,G;C,103,100,0
27/04/2004,0.34,G;C,103,100,0
28/04/2004,0.38,G;C,103,100,0
29/04/2004,0.496,G;C,103,100,0
30/04/2004,0.521,G;C,103,100,0
01/05/2004,0.526,G;I,103,99,0
02/05/2004,0.513,G;C,103,100,0
03/05/2004,0.521,G;C,103,100,0
04/05/2004,0.594,G;C,103,100,0
05/05/2004,0.611,G;C,103,100,0
06/05/2004,0.635,G;C,103,100,0
07/05/2004,0.632,G;C,103,100,0
08/05/2004,0.635,G;C,103,100,0
09/05/2004,0.632,G;C,103,100,0
10/05/2004,0.638,G;C,103,100,0
11/05/2004,0.645,G;C,103,100,0
12/05/2004,0.638,G;C,103,100,0
13/05/2004,0.631,G;C,103,100,0
14/05/2004,0.622,G;C,103,100,0
15/05/2004,0.607,G;C,103,100,0
16/05/2004,0.594,G;C,103,100,0
17/05/2004,0.582,G;C,103,100,0
18/05/2004,0.579,G;C,103,100,0
19/05/2004,0.568,G;C,103,100,0
20/05/2004,0.552,G;C,103,100,0
21/05/2004,0.537,G;C,103,100,0
22/05/2004,0.523,G;C,103,100,0
23/05/2004,0.514,G;C,103,100,0
24/05/2004,0.487,G;C,103,100,0
25/05/2004,0.488,G;C,103,100,0
26/05/2004,0.475,G;C,103,100,0
27/05/2004,0.456,G;C,103,100,0
28/05/2004,0.444,G;C,103,100,0
29/05/2004,0.436,G;C,103,100,0
30/05/2004,0.436,G;C,103,100,0
31/05/2004,0.416,G;C,103,100,0
01/06/2004,0.425,G;I,103,99,0
02/06/2004,0.398,G;C,103,100,0
03/06/2004,0.393,G;C,103,100,0
04/06/2004,0.39,G;C,103,100,0
05/06/2004,0.388,G;C,103,100,0
06/06/2004,0.377,G;C,103,100,0
07/06/2004,0.354,G;C,103,100,0
08/06/2004,0.343,G;C,103,100,0
09/06/2004,0.337,G;C,103,100,0
10/06/2004,0.326,G;C,103,100,0
11/06/2004,0.305,G;C,103,100,0
12/06/2004,0.288,G;C,103,100,0
13/06/2004,0.275,G;C,103,100,0
14/06/2004,0.276,G;C,103,100,0
15/06/2004,0.268,G;C,103,100,0
16/06/2004,0.269,G;C,103,100,0
17/06/2004,0.251,G;C,103,100,0
18/06/2004,0.258,G;C,103,100,0
19/06/2004,0.246,G;C,103,100,0
20/06/2004,0.239,G;C,103,100,0
21/06/2004,0.238,G;C,103,100,0
22/06/2004,0.239,G;C,103,100,0
23/06/2004,0.271,G;C,103,100,0
24/06/2004,0.223,G;C,103,100,0
25/06/2004,0.219,G;C,103,100,0
26/06/2004,0.224,G;C,103,100,0
27/06/2004,0.22,G;C,103,100,0
28/06/2004,0.206,G;C,103,100,0
29/06/2004,0.18,G;C,103,100,0
30/06/2004,0.184,G;C,103,100,0
01/07/2004,0.197,G;I,103,99,0
02/07/2004,0.177,G;C,103,100,0
03/07/2004,0.154,G;C,103,100,0
04/07/2004,0.197,G;C,103,100,0
05/07/2004,0.187,G;C,103,100,0
06/07/2004,0.194,G;C,103,100,0
07/07/2004,0.174,G;C,103,100,0
08/07/2004,0.154,G;C,103,100,0
09/07/2004,0.143,G;C,103,100,0
10/07/2004,0.126,G;C,103,100,0
11/07/2004,0.137,G;C,103,100,0
12/07/2004,0.125,G;C,103,100,0
13/07/2004,0.118,G;C,103,100,0
14/07/2004,0.124,G;C,103,100,0
15/07/2004,0.108,G;C,103,100,0
16/07/2004,0.105,G;C,103,100,0
17/07/2004,0.104,G;C,103,100,0
18/07/2004,0.098,G;C,103,100,0
19/07/2004,0.081,G;C,103,100,0
20/07/2004,0.08,G;C,103,100,0
21/07/2004,0.079,G;C,103,100,0
22/07/2004,0.116,G;C,103,100,0
23/07/2004,0.091,G;C,103,100,0
24/07/2004,0.077,G;C,103,100,0
25/07/2004,0.075,G;C,103,100,0
26/07/2004,0.07,G;C,103,100,0
27/07/2004,0.069,G;C,103,100,0
28/07/2004,0.069,G;C,103,100,0
29/07/2004,0.069,G;C,103,100,0
30/07/2004,0.063,G;C,103,100,0
31/07/2004,0.057,G;C,103,100,0
01/08/2004,0.057,G;I,103,99,0
02/08/2004,0.051,G;C,103,100,0
03/08/2004,0.115,G;C,103,100,0
04/08/2004,0.13,G;C,103,100,0
05/08/2004,0.086,G;C,103,100,0
06/08/2004,0.096,G;C,103,100,0
07/08/2004,0.071,G;C,103,100,0
08/08/2004,0.062,G;C,103,100,0
09/08/2004,0.068,G;C,103,100,0
10/08/2004,0.071,G;C,103,100,0
11/08/2004,0.082,G;C,103,100,0
12/08/2004,0.057,G;C,103,100,0
13/08/2004,0.084,G;C,103,100,0
14/08/2004,0.096,G;C,103,100,0
15/08/2004,0.072,G;C,103,100,0
16/08/2004,0.068,G;C,103,100,0
17/08/2004,0.056,G;C,103,100,0
18/08/2004,0.057,G;C,103,100,0
19/08/2004,0.097,G;C,103,100,0
20/08/2004,0.062,G;C,103,100,0
21/08/2004,0.062,G;C,103,100,0
22/08/2004,0.059,G;C,103,100,0
23/08/2004,0.093,G;C,103,100,0
24/08/2004,0.07,G;C,103,100,0
25/08/2004,0.106,G;C,103,100,0
26/08/2004,0.095,G;C,103,100,0
27/08/2004,0.095,G;C,103,100,0
28/08/2004,0.085,G;C,103,100,0
29/08/2004,0.071,G;C,103,100,0
30/08/2004,0.068,G;C,103,100,0
31/08/2004,0.058,G;C,103,100,0
01/09/2004,0.057,G;I,103,99,0
02/09/2004,0.055,G;C,103,100,0
03/09/2004,0.054,G;C,103,100,0
04/09/2004,0.056,G;C,103,100,0
05/09/2004,0.051,G;C,103,100,0
06/09/2004,0.047,G;C,103,100,0
07/09/2004,0.056,G;C,103,100,0
08/09/2004,0.044,G;C,103,100,0
09/09/2004,0.044,G;C,103,100,0
10/09/2004,0.052,G;C,103,100,0
11/09/2004,0.059,G;C,103,100,0
12/09/2004,0.06,G;C,103,100,0
13/09/2004,0.07,G;C,103,100,0
14/09/2004,0.078,G;C,103,100,0
15/09/2004,0.077,G;C,103,100,0
16/09/2004,0.064,G;C,103,100,0
17/09/2004,0.063,G;C,103,100,0
18/09/2004,0.096,G;C,103,100,0
19/09/2004,0.086,G;C,103,100,0
20/09/2004,0.063,G;C,103,100,0
21/09/2004,0.063,G;C,103,100,0
22/09/2004,0.061,G;C,103,100,0
23/09/2004,0.052,G;C,103,100,0
24/09/2004,0.05,G;C,103,100,0
25/09/2004,0.05,G;C,103,100,0
26/09/2004,0.051,G;C,103,100,0
27/09/2004,0.047,G;C,103,100,0
28/09/2004,0.05,G;C,103,100,0
29/09/2004,0.059,G;C,103,100,0
30/09/2004,0.048,G;C,103,100,0
01/10/2004,0.057,G;I,103,99,0
02/10/2004,0.059,G;C,103,100,0
03/10/2004,0.071,G;C,103,100,0
04/10/2004,0.097,G;C,103,100,0
05/10/2004,0.11,G;C,103,100,0
06/10/2004,0.106,G;C,103,100,0
07/10/2004,0.107,G;C,103,100,0
08/10/2004,0.097,G;C,103,100,0
09/10/2004,0.091,G;C,103,100,0
10/10/2004,0.087,G;C,103,100,0
11/10/2004,0.083,G;C,103,100,0
12/10/2004,0.082,G;C,103,100,0
13/10/2004,0.098,G;C,103,100,0
14/10/2004,0.115,G;C,103,100,0
15/10/2004,0.126,G;C,103,100,0
16/10/2004,0.138,G;C,103,100,0
17/10/2004,0.154,G;C,103,100,0
18/10/2004,0.158,G;C,103,100,0
19/10/2004,0.173,G;C,103,100,0
20/10/2004,0.204,G;C,103,100,0
21/10/2004,0.247,G;C,103,100,0
22/10/2004,0.296,G;C,103,100,0
23/10/2004,0.36,G;C,103,100,0
24/10/2004,0.425,G;C,103,100,0
25/10/2004,0.486,G;C,103,100,0
26/10/2004,0.501,G;C,103,100,0
27/10/2004,0.552,G;C,103,100,0
28/10/2004,0.601,G;C,103,100,0
29/10/2004,0.63,G;C,103,100,0
30/10/2004,0.661,G;C,103,100,0
31/10/2004,0.699,G;C,103,100,0
01/11/2004,0.719,G;C,103,100,0
02/11/2004,0.737,G;C,103,100,0
03/11/2004,0.749,G;C,103,100,0
04/11/2004,0.75,G;C,103,100,0
05/11/2004,0.743,G;C,103,100,0
06/11/2004,0.742,G;C,103,100,0
07/11/2004,0.741,G;C,103,100,0
08/11/2004,0.737,G;C,103,100,0
09/11/2004,0.73,G;C,103,100,0
10/11/2004,0.722,G;C,103,100,0
11/11/2004,0.711,G;C,103,100,0
12/11/2004,0.694,G;C,103,100,0
13/11/2004,0.673,G;C,103,100,0
14/11/2004,0.663,G;C,103,100,0
15/11/2004,0.651,G;C,103,100,0
16/11/2004,0.643,G;C,103,100,0
17/11/2004,0.626,G;C,103,100,0
18/11/2004,0.636,G;C,103,100,0
19/11/2004,0.63,G;C,103,100,0
20/11/2004,0.643,G;C,103,100,0
21/11/2004,0.641,G;C,103,100,0
22/11/2004,0.646,G;C,103,100,0
23/11/2004,0.649,G;C,103,100,0
24/11/2004,0.655,G;C,103,100,0
25/11/2004,0.663,G;C,103,100,0
26/11/2004,0.67,G;C,103,100,0
27/11/2004,0.672,G;C,103,100,0
28/11/2004,0.679,G;C,103,100,0
29/11/2004,0.682,G;C,103,100,0
30/11/2004,0.684,G;C,103,100,0
01/12/2004,0.681,G;C,103,100,0
02/12/2004,0.677,G;C,103,100,0
03/12/2004,0.666,G;C,103,100,0
04/12/2004,0.658,G;C,103,100,0
05/12/2004,0.655,G;C,103,100,0
06/12/2004,0.645,G;C,103,100,0
07/12/2004,0.636,G;C,103,100,0
08/12/2004,0.628,G;C,103,100,0
09/12/2004,0.617,G;C,103,100,0
10/12/2004,0.6,G;C,103,100,0
11/12/2004,0.589,G;C,103,100,0
12/12/2004,0.585,G;C,103,100,0
13/12/2004,0.559,G;C,103,100,0
14/12/2004,0.548,G;C,103,100,0
15/12/2004,0.545,G;C,103,100,0
16/12/2004,0.535,G;C,103,100,0
17/12/2004,0.551,G;C,103,100,0
18/12/2004,0.56,G;C,103,100,0
19/12/2004,0.575,G;C,103,100,0
20/12/2004,0.56,G;C,103,100,0
21/12/2004,0.548,G;C,103,100,0
22/12/2004,0.576,G;C,103,100,0
23/12/2004,0.571,G;C,103,100,0
24/12/2004,0.565,G;C,103,100,0
25/12/2004,0.558,G;C,103,100,0
26/12/2004,0.553,G;C,103,100,0
27/12/2004,0.559,G;C,103,100,0
28/12/2004,0.564,G;C,103,100,0
29/12/2004,0.561,G;C,103,100,0
30/12/2004,0.565,G;C,103,100,0
31/12/2004,0.569,G;C,103,100,0
01/01/2005,0.575,G;C,103,100,0
02/01/2005,0.575,G;C,103,100,0
03/01/2005,0.569,G;C,103,100,0
04/01/2005,0.567,G;C,103,100,0
05/01/2005,0.562,G;C,103,100,0
06/01/2005,0.559,G;C,103,100,0
07/01/2005,0.553,G;C,103,100,0
08/01/2005,0.54,G;C,103,100,0
09/01/2005,0.538,G;C,103,100,0
10/01/2005,0.533,G;C,103,100,0
11/01/2005,0.522,G;C,103,100,0
12/01/2005,0.505,G;C,103,100,0
13/01/2005,0.494,G;C,103,100,0
14/01/2005,0.485,G;C,103,100,0
15/01/2005,0.479,G;C,103,100,0
16/01/2005,0.473,G;C,103,100,0
17/01/2005,0.472,G;C,103,100,0
18/01/2005,0.459,G;C,103,100,0
19/01/2005,0.447,G;C,103,100,0
20/01/2005,0.439,G;C,103,100,0
21/01/2005,0.434,G;C,103,100,0
22/01/2005,0.436,G;C,103,100,0
23/01/2005,0.439,G;C,103,100,0
24/01/2005,0.42,G;C,103,100,0
25/01/2005,0.41,G;C,103,100,0
26/01/2005,0.399,G;C,103,100,0
27/01/2005,0.398,G;C,103,100,0
28/01/2005,0.42,G;C,103,100,0
29/01/2005,0.416,G;C,103,100,0
30/01/2005,0.396,G;C,103,100,0
31/01/2005,0.381,G;C,103,100,0
01/02/2005,0.37,G;C,103,100,0
02/02/2005,0.361,G;C,103,100,0
03/02/2005,0.361,G;C,103,100,0
04/02/2005,0.36,G;C,103,100,0
05/02/2005,0.362,G;C,103,100,0
06/02/2005,0.372,G;C,103,100,0
07/02/2005,0.361,G;C,103,100,0
08/02/2005,0.359,G;C,103,100,0
09/02/2005,0.343,G;C,103,100,0
10/02/2005,0.339,G;C,103,100,0
11/02/2005,0.341,G;C,103,100,0
12/02/2005,0.336,G;C,103,100,0
13/02/2005,0.332,G;C,103,100,0
14/02/2005,0.313,G;C,103,100,0
15/02/2005,0.301,G;C,103,100,0
16/02/2005,0.292,G;C,103,100,0
17/02/2005,0.29,G;C,103,100,0
18/02/2005,0.288,G;C,103,100,0
19/02/2005,0.278,G;C,103,100,0
20/02/2005,0.269,G;C,103,100,0
21/02/2005,0.267,G;C,103,100,0
22/02/2005,0.262,G;C,103,100,0
23/02/2005,0.26,G;C,103,100,0
24/02/2005,0.269,G;C,103,100,0
25/02/2005,0.268,G;C,103,100,0
26/02/2005,0.266,G;C,103,100,0
27/02/2005,0.265,G;C,103,100,0
28/02/2005,0.258,G;C,103,100,0
01/03/2005,0.268,G;C,103,100,0
02/03/2005,0.268,G;C,103,100,0
03/03/2005,0.264,G;C,103,100,0
04/03/2005,0.269,G;C,103,100,0
05/03/2005,0.268,G;C,103,100,0
06/03/2005,0.253,G;C,103,100,0
07/03/2005,0.247,G;C,103,100,0
08/03/2005,0.239,G;C,103,100,0
09/03/2005,0.232,G;C,103,100,0
10/03/2005,0.231,G;C,103,100,0
11/03/2005,0.233,G;C,103,100,0
12/03/2005,0.218,G;C,103,100,0
13/03/2005,0.212,G;C,103,100,0
14/03/2005,0.21,G;C,103,100,0
15/03/2005,0.209,G;C,103,100,0
16/03/2005,0.223,G;C,103,100,0
17/03/2005,0.23,G;C,103,100,0
18/03/2005,0.212,G;C,103,100,0
19/03/2005,0.207,G;C,103,100,0
20/03/2005,0.204,G;C,103,100,0
21/03/2005,0.199,G;C,103,100,0
22/03/2005,0.221,G;C,103,100,0
23/03/2005,0.225,G;C,103,100,0
24/03/2005,0.263,G;C,103,100,0
25/03/2005,0.229,G;C,103,100,0
26/03/2005,0.208,G;C,103,100,0
27/03/2005,0.196,G;C,103,100,0
28/03/2005,0.196,G;C,103,100,0
29/03/2005,0.256,G;C,103,100,0
30/03/2005,0.432,G;C,103,100,0
31/03/2005,0.4,G;C,103,100,0
01/04/2005,0.367,G;C,103,100,0
02/04/2005,0.371,G;C,103,100,0
03/04/2005,0.383,G;C,103,100,0
04/04/2005,0.391,G;C,103,100,0
05/04/2005,0.403,G;C,103,100,0
06/04/2005,0.448,G;C,103,100,0
07/04/2005,0.459,G;C,103,100,0
08/04/2005,0.443,G;C,103,100,0
09/04/2005,0.418,G;C,103,100,0
10/04/2005,0.405,G;C,103,100,0
11/04/2005,0.395,G;C,103,100,0
12/04/2005,0.39,G;C,103,100,0
13/04/2005,0.385,G;C,103,100,0
14/04/2005,0.373,G;C,103,100,0
15/04/2005,0.389,G;C,103,100,0
16/04/2005,0.387,G;C,103,100,0
17/04/2005,0.398,G;C,103,100,0
18/04/2005,0.504,G;C,103,100,0
19/04/2005,0.449,G;C,103,100,0
20/04/2005,0.43,G;C,103,100,0
21/04/2005,0.405,G;C,103,100,0
22/04/2005,0.392,G;C,103,100,0
23/04/2005,0.38,G;C,103,100,0
24/04/2005,0.373,G;C,103,100,0
25/04/2005,0.387,G;C,103,100,0
26/04/2005,0.417,G;C,103,100,0
27/04/2005,0.422,G;C,103,100,0
28/04/2005,0.39,G;C,103,100,0
29/04/2005,0.38,G;C,103,100,0
30/04/2005,0.384,G;C,103,100,0
01/05/2005,0.384,G;C,103,100,0
02/05/2005,0.379,G;C,103,100,0
03/05/2005,0.414,G;C,103,100,0
04/05/2005,0.433,G;C,103,100,0
05/05/2005,0.399,G;C,103,100,0
06/05/2005,0.387,G;C,103,100,0
07/05/2005,0.371,G;C,103,100,0
08/05/2005,0.37,G;C,103,100,0
09/05/2005,0.36,G;C,103,100,0
10/05/2005,0.345,G;C,103,100,0
11/05/2005,0.339,G;C,103,100,0
12/05/2005,0.325,G;C,103,100,0
13/05/2005,0.313,G;C,103,100,0
14/05/2005,0.305,G;C,103,100,0
15/05/2005,0.304,G;C,103,100,0
16/05/2005,0.299,G;C,103,100,0
17/05/2005,0.293,G;C,103,100,0
18/05/2005,0.288,G;C,103,100,0
19/05/2005,0.294,G;C,103,100,0
20/05/2005,0.294,G;C,103,100,0
21/05/2005,0.324,G;C,103,100,0
22/05/2005,0.362,G;C,103,100,0
23/05/2005,0.305,G;C,103,100,0
24/05/2005,0.302,G;C,103,100,0
25/05/2005,0.26,G;C,103,100,0
26/05/2005,0.256,G;C,103,100,0
27/05/2005,0.241,G;C,103,100,0
28/05/2005,0.218,G;C,103,100,0
29/05/2005,0.228,G;C,103,100,0
30/05/2005,0.218,G;C,103,100,0
31/05/2005,0.211,G;C,103,100,0
01/06/2005,0.212,G;C,103,100,0
02/06/2005,0.209,G;C,103,100,0
03/06/2005,0.213,G;C,103,100,0
04/06/2005,0.21,G;C,103,100,0
05/06/2005,0.189,G;C,103,100,0
06/06/2005,0.179,G;C,103,100,0
07/06/2005,0.184,G;C,103,100,0
08/06/2005,0.159,G;C,103,100,0
09/06/2005,0.154,G;C,103,100,0
10/06/2005,0.149,G;C,103,100,0
11/06/2005,0.148,G;C,103,100,0
12/06/2005,0.135,G;C,103,100,0
13/06/2005,0.13,G;C,103,100,0
14/06/2005,0.121,G;C,103,100,0
15/06/2005,0.141,G;C,103,100,0
16/06/2005,0.133,G;C,103,100,0
17/06/2005,0.129,G;C,103,100,0
18/06/2005,0.124,G;C,103,100,0
19/06/2005,0.116,G;C,103,100,0
20/06/2005,0.109,G;C,103,100,0
21/06/2005,0.107,G;C,103,100,0
22/06/2005,0.117,G;C,103,100,0
23/06/2005,0.117,G;C,103,100,0
24/06/2005,0.122,G;C,103,100,0
25/06/2005,0.132,G;C,103,100,0
26/06/2005,0.117,G;C,103,100,0
27/06/2005,0.103,G;C,103,100,0
28/06/2005,0.1,G;C,103,100,0
29/06/2005,0.103,G;C,103,100,0
30/06/2005,0.105,G;C,103,100,0
01/07/2005,0.106,G;C,103,100,0
02/07/2005,0.106,G;C,103,100,0
03/07/2005,0.108,G;C,103,100,0
04/07/2005,0.107,G;C,103,100,0
05/07/2005,0.133,G;C,103,100,0
06/07/2005,0.118,G;C,103,100,0
07/07/2005,0.102,G;C,103,100,0
08/07/2005,0.111,G;C,103,100,0
09/07/2005,0.11,G;C,103,100,0
10/07/2005,0.11,G;C,103,100,0
11/07/2005,0.107,G;C,103,100,0
12/07/2005,0.106,G;C,103,100,0
13/07/2005,0.105,G;C,103,100,0
14/07/2005,0.101,G;C,103,100,0
15/07/2005,0.098,G;C,103,100,0
16/07/2005,0.093,G;C,103,100,0
17/07/2005,0.093,G;C,103,100,0
18/07/2005,0.086,G;C,103,100,0
19/07/2005,0.094,G;C,103,100,0
20/07/2005,0.084,G;C,103,100,0
21/07/2005,0.082,G;C,103,100,0
22/07/2005,0.085,G;C,103,100,0
23/07/2005,0.089,G;C,103,100,0
24/07/2005,0.107,G;C,103,100,0
25/07/2005,0.117,G;C,103,100,0
26/07/2005,0.11,G;C,103,100,0
27/07/2005,0.11,G;C,103,100,0
28/07/2005,0.11,G;C,103,100,0
29/07/2005,0.106,G;C,103,100,0
30/07/2005,0.106,G;C,103,100,0
31/07/2005,0.109,G;C,103,100,0
01/08/2005,0.091,G;C,103,100,0
02/08/2005,0.085,G;C,103,100,0
03/08/2005,0.081,G;C,103,100,0
04/08/2005,0.088,G;C,103,100,0
05/08/2005,0.086,G;C,103,100,0
06/08/2005,0.084,G;C,103,100,0
07/08/2005,0.082,G;C,103,100,0
08/08/2005,0.081,G;C,103,100,0
09/08/2005,0.081,G;C,103,100,0
10/08/2005,0.079,G;C,103,100,0
11/08/2005,0.079,G;C,103,100,0
12/08/2005,0.079,G;C,103,100,0
13/08/2005,0.087,G;C,103,100,0
14/08/2005,0.097,G;C,103,100,0
15/08/2005,0.082,G;C,103,100,0
16/08/2005,0.08,G;C,103,100,0
17/08/2005,0.08,G;C,103,100,0
18/08/2005,0.083,G;C,103,100,0
19/08/2005,0.083,G;C,103,100,0
20/08/2005,0.073,G;C,103,100,0
21/08/2005,0.072,G;C,103,100,0
22/08/2005,0.08,G;C,103,100,0
23/08/2005,0.082,G;C,103,100,0
24/08/2005,0.08,G;C,103,100,0
25/08/2005,0.08,G;C,103,100,0
26/08/2005,0.076,G;C,103,100,0
27/08/2005,0.075,G;C,103,100,0
28/08/2005,0.076,G;C,103,100,0
29/08/2005,0.076,G;C,103,100,0
30/08/2005,0.072,G;C,103,100,0
31/08/2005,0.075,G;C,103,100,0
01/09/2005,0.075,G;C,103,100,0
02/09/2005,0.07,G;C,103,100,0
03/09/2005,0.071,G;C,103,100,0
04/09/2005,0.069,G;C,103,100,0
05/09/2005,0.068,G;C,103,100,0
06/09/2005,0.069,G;C,103,100,0
07/09/2005,0.074,G;C,103,100,0
08/09/2005,0.073,G;C,103,100,0
09/09/2005,0.079,G;C,103,100,0
10/09/2005,0.083,G;C,103,100,0
11/09/2005,0.107,G;C,103,100,0
12/09/2005,0.084,G;C,103,100,0
13/09/2005,0.077,G;C,103,100,0
14/09/2005,0.076,G;C,103,100,0
15/09/2005,0.083,G;C,103,100,0
16/09/2005,0.098,G;C,103,100,0
17/09/2005,0.085,G;C,103,100,0
18/09/2005,0.08,G;C,103,100,0
19/09/2005,0.08,G;C,103,100,0
20/09/2005,0.078,G;C,103,100,0
21/09/2005,0.077,G;C,103,100,0
22/09/2005,0.079,G;C,103,100,0
23/09/2005,0.08,G;C,103,100,0
24/09/2005,0.08,G;C,103,100,0
25/09/2005,0.092,G;C,103,100,0
26/09/2005,0.08,G;C,103,100,0
27/09/2005,0.07,G;C,103,100,0
28/09/2005,0.073,G;C,103,100,0
29/09/2005,0.075,G;C,103,100,0
30/09/2005,0.073,G;C,103,100,0
01/10/2005,0.081,G;C,103,100,0
02/10/2005,0.073,G;C,103,100,0
03/10/2005,0.072,G;C,103,100,0
04/10/2005,0.072,G;C,103,100,0
05/10/2005,0.072,G;C,103,100,0
06/10/2005,0.063,G;C,103,100,0
07/10/2005,0.06,G;C,103,100,0
08/10/2005,0.064,G;C,103,100,0
09/10/2005,0.087,G;C,103,100,0
10/10/2005,0.072,G;C,103,100,0
11/10/2005,0.054,G;C,103,100,0
12/10/2005,0.079,G;C,103,100,0
13/10/2005,0.081,G;C,103,100,0
14/10/2005,0.053,G;C,103,100,0
15/10/2005,0.055,G;C,103,100,0
16/10/2005,0.054,G;C,103,100,0
17/10/2005,0.053,G;C,103,100,0
18/10/2005,0.059,G;C,103,100,0
19/10/2005,0.098,G;C,103,100,0
20/10/2005,0.09,G;C,103,100,0
21/10/2005,0.095,G;C,103,100,0
22/10/2005,0.096,G;C,103,100,0
23/10/2005,0.086,G;C,103,100,0
24/10/2005,0.121,G;C,103,100,0
25/10/2005,0.152,G;C,103,100,0
26/10/2005,0.123,G;C,103,100,0
27/10/2005,0.101,G;C,103,100,0
28/10/2005,0.107,G;C,103,100,0
29/10/2005,0.078,G;C,103,100,0
30/10/2005,0.106,G;C,103,100,0
31/10/2005,0.14,G;C,103,100,0
01/11/2005,0.12,G;C,103,100,0
02/11/2005,0.18,G;C,103,100,0
03/11/2005,0.21,G;C,103,100,0
04/11/2005,0.201,G;C,103,100,0
05/11/2005,0.187,G;C,103,100,0
06/11/2005,0.225,G;C,103,100,0
07/11/2005,0.222,G;C,103,100,0
08/11/2005,0.237,G;C,103,100,0
09/11/2005,0.251,G;C,103,100,0
10/11/2005,0.244,G;C,103,100,0
11/11/2005,0.243,G;C,103,100,0
12/11/2005,0.241,G;C,103,100,0
13/11/2005,0.231,G;C,103,100,0
14/11/2005,0.226,G;C,103,100,0
15/11/2005,0.217,G;C,103,100,0
16/11/2005,0.216,G;C,103,100,0
17/11/2005,0.208,G;C,103,100,0
18/11/2005,0.199,G;C,103,100,0
19/11/2005,0.196,G;C,103,100,0
20/11/2005,0.19,G;C,103,100,0
21/11/2005,0.187,G;C,103,100,0
22/11/2005,0.186,G;C,103,100,0
23/11/2005,0.178,G;C,103,100,0
24/11/2005,0.181,G;C,103,100,0
25/11/2005,0.192,G;C,103,100,0
26/11/2005,0.187,G;C,103,100,0
27/11/2005,0.185,G;C,103,100,0
28/11/2005,0.183,G;C,103,100,0
29/11/2005,0.184,G;C,103,100,0
30/11/2005,0.194,G;C,103,100,0
01/12/2005,0.269,G;C,103,100,0
02/12/2005,0.338,G;C,103,100,0
03/12/2005,0.36,G;C,103,100,0
04/12/2005,0.369,G;C,103,100,0
05/12/2005,0.367,G;C,103,100,0
06/12/2005,0.383,G;C,103,100,0
07/12/2005,0.419,G;C,103,100,0
08/12/2005,0.451,G;C,103,100,0
09/12/2005,0.464,G;C,103,100,0
10/12/2005,0.481,G;C,103,100,0
11/12/2005,0.492,G;C,103,100,0
12/12/2005,0.496,G;C,103,100,0
13/12/2005,0.499,G;C,103,100,0
14/12/2005,0.504,G;C,103,100,0
15/12/2005,0.509,G;C,103,100,0
16/12/2005,0.508,G;C,103,100,0
17/12/2005,0.499,G;C,103,100,0
18/12/2005,0.499,G;C,103,100,0
19/12/2005,0.486,G;C,103,100,0
